url_path,views_total,views_unique
/caya8205-2/noctune,89,14
/caya8205-2/noctune/releases/tag/v4.3.0,11,6
/caya8205-2/noctune/releases/tag/v4.1.2,6,2
/caya8205-2/noctune/commits/main,5,1
/caya8205-2/noctune/releases,5,1
/caya8205-2/noctune/releases/tag/v4.2.0,5,1
/caya8205-2/noctune/releases/tag/v4.4.0,4,1
/caya8205-2/noctune/actions,3,1
/caya8205-2/noctune/actions/runs/34665342059/job/103475989462,3,1
/caya8205-2/noctune/actions/runs/34751593226/job/103709875052,3,1
