url_path,views_total,views_unique
/caya8205-2/noctune,98,13
/caya8205-2/noctune/releases/tag/v4.3.0,11,6
/caya8205-2/noctune/releases,10,2
/caya8205-2/noctune/releases/tag/v4.1.2,7,2
/caya8205-2/noctune/releases/tag/v4.2.0,5,1
/caya8205-2/noctune/actions/runs/33425697412/job/99598635737,4,1
/caya8205-2/noctune/commits/main,4,1
/caya8205-2/noctune/releases/tag/v4.4.0,4,1
/caya8205-2/noctune/releases/tag/v4.1.0,3,2
/caya8205-2/noctune/actions,3,1
