url_path,views_total,views_unique
/caya8205-2/noctune,105,16
/caya8205-2/noctune/releases,14,2
/caya8205-2/noctune/actions,10,1
/caya8205-2/noctune/releases/tag/v4.3.0,9,5
/caya8205-2/noctune/releases/tag/v4.0.0,9,4
/caya8205-2/noctune/releases/tag/v4.1.2,7,2
/caya8205-2/noctune/tags,7,1
/caya8205-2/noctune/releases/tag/v4.1.0,6,2
/caya8205-2/noctune/pulls,5,1
/caya8205-2/noctune/releases/tag/v4.2.0,5,1
