url_path,views_total,views_unique
/caya8205-2/noctune,123,15
/caya8205-2/noctune/releases/tag/v2.1.0,30,4
/caya8205-2/noctune/releases/tag/v3.1.0,28,2
/caya8205-2/noctune/releases,25,2
/caya8205-2/noctune/pulse,13,1
/caya8205-2/noctune/graphs/traffic,12,1
/caya8205-2/noctune/actions,11,1
/caya8205-2/noctune/actions/runs/29372631585,10,1
/caya8205-2/noctune/releases/tag/v2.4.0,6,3
/caya8205-2/noctune/actions/workflows/release.yml,6,1
