url_path,views_total,views_unique
/caya8205-2/noctune,84,6
/caya8205-2/noctune/pulse,18,1
/caya8205-2/noctune/graphs/traffic,13,1
/caya8205-2/noctune/network/dependencies,8,1
/caya8205-2/noctune/releases,7,1
/caya8205-2/noctune/releases/new,7,1
/caya8205-2/noctune/blob/main/README.md,5,1
/caya8205-2/noctune/commits/main,5,1
/caya8205-2/noctune/network/dependents,5,1
/caya8205-2/noctune/community,4,1
