url_path,views_total,views_unique
/caya8205-2/noctune,100,11
/caya8205-2/noctune/releases/tag/v4.0.0,13,5
/caya8205-2/noctune/releases,12,2
/caya8205-2/noctune/actions,12,1
/caya8205-2/noctune/actions/workflows/github-repo-stats.yml,7,1
/caya8205-2/noctune/actions/workflows/repository-traffic-card.yml,7,1
/caya8205-2/noctune/tags,7,1
/caya8205-2/noctune/releases/tag/v4.1.0,6,2
/caya8205-2/noctune/actions/workflows/pages/pages-build-deployment,5,1
/caya8205-2/noctune/pulls,5,1
