url_path,views_total,views_unique
/caya8205-2/noctune,84,2
/caya8205-2/noctune/releases,22,1
/caya8205-2/noctune/graphs/traffic,15,1
/caya8205-2/noctune/pulse,15,1
/caya8205-2/noctune/releases/new,8,1
/caya8205-2/noctune/actions/metrics/usage,5,1
/caya8205-2/noctune/blob/main/README.md,5,1
/caya8205-2/noctune/commits/main,5,1
/caya8205-2/noctune/graphs/contributors,4,1
/caya8205-2/noctune/network/dependents,4,1
