url_path,views_total,views_unique
/caya8205-2/noctune,122,10
/caya8205-2/noctune/releases/tag/v3.1.0,44,4
/caya8205-2/noctune/releases,25,2
/caya8205-2/noctune/graphs/traffic,13,1
/caya8205-2/noctune/actions,12,1
/caya8205-2/noctune/releases/tag/v3.2.0,11,2
/caya8205-2/noctune/pulse,11,1
/caya8205-2/noctune/releases/tag/v3.2.1,10,2
/caya8205-2/noctune/tags,10,2
/caya8205-2/noctune/actions/workflows/release.yml,9,1
