url_path,views_total,views_unique
/caya8205-2/noctune,94,4
/caya8205-2/noctune/releases,24,1
/caya8205-2/noctune/graphs/traffic,15,1
/caya8205-2/noctune/pulse,13,1
/caya8205-2/noctune/commits/main,9,1
/caya8205-2/noctune/releases/new,8,1
/caya8205-2/noctune/actions/metrics/usage,5,1
/caya8205-2/noctune/blob/main/README.md,5,1
/caya8205-2/noctune/blob/main/assets/logo.svg,4,1
/caya8205-2/noctune/graphs/contributors,4,1
