url_path,views_total,views_unique
/caya8205-2/noctune,92,13
/caya8205-2/noctune/releases/tag/v3.1.0,38,4
/caya8205-2/noctune/releases/tag/v2.1.0,17,4
/caya8205-2/noctune/graphs/traffic,15,1
/caya8205-2/noctune/pulse,14,1
/caya8205-2/noctune/releases,13,1
/caya8205-2/noctune/releases/tag/v2.4.0,6,3
/caya8205-2/noctune/releases/tag/v2.2.3,5,3
/caya8205-2/noctune/releases/edit/v3.1.0,5,1
/caya8205-2/noctune/releases/tag/v2.3.0,3,2
